VideoName,Frame,radar_range,radar_angle,cam_tick,rad_tick,lateral_dist,TargetID,Data_Confidence
20180101_1511_50400,300,24.450000000000003,1.5,5816372,5816372,0.6400263752123199,16,82.0
20180101_1511_50400,300,141.35,1.7000000000000028,5816372,5816372,4.193323529921015,22,98.0
20180101_1511_50400,300,26.700000000000003,0.7999999999999972,5816372,5816372,0.3727902086964752,24,100.0
20180101_1511_50400,300,23.35,0.29999999999999716,5816372,5816388,0.1222597533781385,35,100.0
20180101_1511_50400,300,14.200000000000001,13.099999999999994,5816372,5816388,3.218448511662531,39,75.0
20180101_1511_50400,301,57.2,3.5,5816403,5816372,3.491976401901227,10,55.0
20180101_1511_50400,301,24.450000000000003,1.5,5816403,5816372,0.6400263752123199,16,82.0
20180101_1511_50400,301,141.35,1.7000000000000028,5816403,5816372,4.193323529921015,22,98.0
20180101_1511_50400,301,26.700000000000003,0.7999999999999972,5816403,5816372,0.3727902086964752,24,100.0
20180101_1511_50400,301,23.35,0.29999999999999716,5816403,5816388,0.1222597533781385,35,100.0
20180101_1511_50400,301,14.200000000000001,13.099999999999994,5816403,5816388,3.218448511662531,39,75.0
20180101_1511_50400,302,56.800000000000004,4.0,5816434,5816450,3.9621676411888624,10,55.0
20180101_1511_50400,302,23.950000000000003,0.4000000000000057,5816434,5816450,0.1672011812840832,16,91.0
20180101_1511_50400,302,140.9,1.7999999999999972,5816434,5816450,4.425775878637509,22,98.0
20180101_1511_50400,302,26.25,0.7000000000000028,5816434,5816450,0.320696266455023,24,100.0
20180101_1511_50400,302,22.900000000000002,0.20000000000000284,5816434,5816466,0.0799359160450704,35,100.0
20180101_1511_50400,302,13.75,13.200000000000003,5816434,5816466,3.1398244114128424,39,88.0
20180101_1511_50400,303,56.800000000000004,4.0,5816466,5816450,3.9621676411888624,10,55.0
20180101_1511_50400,303,23.950000000000003,0.4000000000000057,5816466,5816450,0.1672011812840832,16,91.0
20180101_1511_50400,303,140.9,1.7999999999999972,5816466,5816450,4.425775878637509,22,98.0
20180101_1511_50400,303,26.25,0.7000000000000028,5816466,5816450,0.320696266455023,24,100.0
20180101_1511_50400,303,22.900000000000002,0.20000000000000284,5816466,5816466,0.0799359160450704,35,100.0
20180101_1511_50400,303,13.75,13.200000000000003,5816466,5816466,3.1398244114128424,39,88.0
20180101_1511_50400,304,22.900000000000002,0.20000000000000284,5816497,5816466,0.0799359160450704,35,100.0
20180101_1511_50400,304,13.75,13.200000000000003,5816497,5816466,3.1398244114128424,39,88.0
20180101_1511_50400,304,56.45,4.299999999999997,5816497,5816528,4.232549057282294,10,52.0
20180101_1511_50400,304,37.800000000000004,4.900000000000006,5816497,5816528,3.228759639650132,15,55.0
20180101_1511_50400,304,23.650000000000002,0.20000000000000284,5816497,5816528,0.08255390456183036,16,96.0
20180101_1511_50400,304,140.55,1.7000000000000028,5816497,5816528,4.169590535057649,22,99.0
20180101_1511_50400,304,25.950000000000003,0.5999999999999943,5816497,5816528,0.27174279318131284,24,100.0
20180101_1511_50400,305,56.45,4.299999999999997,5816528,5816528,4.232549057282294,10,52.0
20180101_1511_50400,305,37.800000000000004,4.900000000000006,5816528,5816528,3.228759639650132,15,55.0
20180101_1511_50400,305,23.650000000000002,0.20000000000000284,5816528,5816528,0.08255390456183036,16,96.0
20180101_1511_50400,305,140.55,1.7000000000000028,5816528,5816528,4.169590535057649,22,99.0
20180101_1511_50400,305,25.950000000000003,0.5999999999999943,5816528,5816528,0.27174279318131284,24,100.0
20180101_1511_50400,305,22.55,0.29999999999999716,5816528,5816528,0.11807098238445496,35,100.0
20180101_1511_50400,305,13.4,13.5,5816528,5816544,3.128167823299484,39,88.0
20180101_1511_50400,306,56.45,4.299999999999997,5816559,5816528,4.232549057282294,10,52.0
20180101_1511_50400,306,37.800000000000004,4.900000000000006,5816559,5816528,3.228759639650132,15,55.0
20180101_1511_50400,306,23.650000000000002,0.20000000000000284,5816559,5816528,0.08255390456183036,16,96.0
20180101_1511_50400,306,140.55,1.7000000000000028,5816559,5816528,4.169590535057649,22,99.0
20180101_1511_50400,306,25.950000000000003,0.5999999999999943,5816559,5816528,0.27174279318131284,24,100.0
20180101_1511_50400,306,22.55,0.29999999999999716,5816559,5816528,0.11807098238445496,35,100.0
20180101_1511_50400,306,13.4,13.5,5816559,5816544,3.128167823299484,39,88.0
20180101_1511_50400,307,56.050000000000004,4.799999999999997,5816606,5816590,4.690143038958322,10,49.0
20180101_1511_50400,307,37.35,4.900000000000006,5816606,5816606,3.1903220248923922,15,55.0
20180101_1511_50400,307,23.25,0.20000000000000284,5816606,5816606,0.08115764401955837,16,96.0
20180101_1511_50400,307,140.1,1.7000000000000028,5816606,5816606,4.156240725447005,22,99.0
20180101_1511_50400,307,25.55,0.5,5816606,5816606,0.22296297818021216,24,100.0
20180101_1511_50400,307,22.150000000000002,0.4000000000000057,5816606,5816606,0.15463491296210616,35,100.0
20180101_1511_50400,308,37.35,4.900000000000006,5816637,5816606,3.1903220248923922,15,55.0
20180101_1511_50400,308,23.25,0.20000000000000284,5816637,5816606,0.08115764401955837,16,96.0
20180101_1511_50400,308,140.1,1.7000000000000028,5816637,5816606,4.156240725447005,22,99.0
20180101_1511_50400,308,25.55,0.5,5816637,5816606,0.22296297818021216,24,100.0
20180101_1511_50400,308,22.150000000000002,0.4000000000000057,5816637,5816606,0.15463491296210616,35,100.0
20180101_1511_50400,309,55.75,5.099999999999994,5816668,5816684,4.955856965989687,10,46.0
20180101_1511_50400,309,37.050000000000004,5.400000000000006,5816668,5816684,3.4867129491502564,15,78.0
20180101_1511_50400,309,22.900000000000002,0.20000000000000284,5816668,5816684,0.0799359160450704,16,91.0
20180101_1511_50400,309,139.8,2.0,5816668,5816684,4.878949555817534,22,100.0
20180101_1511_50400,309,25.25,0.29999999999999716,5816668,5816684,0.13220808448813692,24,100.0
20180101_1511_50400,309,21.8,0.4000000000000057,5816668,5816684,0.15219147189949953,35,100.0
20180101_1511_50400,310,55.75,5.099999999999994,5816700,5816684,4.955856965989687,10,46.0
20180101_1511_50400,310,37.050000000000004,5.400000000000006,5816700,5816684,3.4867129491502564,15,78.0
20180101_1511_50400,310,22.900000000000002,0.20000000000000284,5816700,5816684,0.0799359160450704,16,91.0
20180101_1511_50400,310,139.8,2.0,5816700,5816684,4.878949555817534,22,100.0
20180101_1511_50400,310,25.25,0.29999999999999716,5816700,5816684,0.13220808448813692,24,100.0
20180101_1511_50400,310,21.8,0.4000000000000057,5816700,5816684,0.15219147189949953,35,100.0
20180101_1511_50400,311,36.65,5.599999999999994,5816746,5816746,3.5764132153601773,15,78.0
20180101_1511_50400,311,22.5,0.20000000000000284,5816746,5816746,0.07853965550279843,16,86.0
20180101_1511_50400,311,24.900000000000002,0.20000000000000284,5816746,5816746,0.08691721875643027,24,100.0
20180101_1511_50400,311,21.400000000000002,0.4000000000000057,5816746,5816762,0.14939896782794906,35,100.0
20180101_1511_50400,312,36.65,5.599999999999994,5816762,5816746,3.5764132153601773,15,78.0
20180101_1511_50400,312,22.5,0.20000000000000284,5816762,5816746,0.07853965550279843,16,86.0
20180101_1511_50400,312,24.900000000000002,0.20000000000000284,5816762,5816746,0.08691721875643027,24,100.0
20180101_1511_50400,312,21.400000000000002,0.4000000000000057,5816762,5816762,0.14939896782794906,35,100.0
20180101_1511_50400,313,21.400000000000002,0.4000000000000057,5816793,5816762,0.14939896782794906,35,100.0
20180101_1511_50400,314,55.0,3.0999999999999943,5816887,5816871,2.9743346634754735,10,72.0
20180101_1511_50400,314,36.35,5.700000000000003,5816887,5816871,3.6102728417999654,15,74.0
20180101_1511_50400,314,22.200000000000003,1.0,5816887,5816871,0.38744341629929285,16,93.0
20180101_1511_50400,314,24.650000000000002,0.20000000000000284,5816887,5816871,0.08604455591751028,24,100.0
20180101_1511_50400,314,21.1,0.4000000000000057,5816887,5816871,0.14730458977428623,35,100.0
20180101_1511_50400,315,55.0,3.0999999999999943,5816902,5816871,2.9743346634754735,10,72.0
20180101_1511_50400,315,36.35,5.700000000000003,5816902,5816871,3.6102728417999654,15,74.0
20180101_1511_50400,315,22.200000000000003,1.0,5816902,5816871,0.38744341629929285,16,93.0
20180101_1511_50400,315,24.650000000000002,0.20000000000000284,5816902,5816871,0.08604455591751028,24,100.0
20180101_1511_50400,315,21.1,0.4000000000000057,5816902,5816871,0.14730458977428623,35,100.0
20180101_1511_50400,316,54.2,3.4000000000000057,5816965,5816980,3.214405393049656,10,86.0
20180101_1511_50400,316,35.7,5.900000000000006,5816965,5816980,3.6696935009279064,15,85.0
20180101_1511_50400,316,21.55,1.2000000000000028,5816965,5816980,0.4513091407889651,16,88.0
20180101_1511_50400,316,138.4,2.0,5816965,5816980,4.830090261267143,22,100.0
20180101_1511_50400,316,24.0,0.09999999999999432,5816965,5816980,0.04188788006702754,24,100.0
20180101_1511_50400,316,20.450000000000003,0.20000000000000284,5816965,5816980,0.07138382022365458,35,100.0
20180101_1511_50400,317,54.2,3.4000000000000057,5817012,5816980,3.214405393049656,10,86.0
20180101_1511_50400,317,35.7,5.900000000000006,5817012,5816980,3.6696935009279064,15,85.0
20180101_1511_50400,317,21.55,1.2000000000000028,5817012,5816980,0.4513091407889651,16,88.0
20180101_1511_50400,317,138.4,2.0,5817012,5816980,4.830090261267143,22,100.0
20180101_1511_50400,317,24.0,0.09999999999999432,5817012,5816980,0.04188788006702754,24,100.0
20180101_1511_50400,317,20.450000000000003,0.20000000000000284,5817012,5816980,0.07138382022365458,35,100.0
20180101_1511_50400,318,53.85,3.4000000000000057,5817058,5817090,3.193648162651734,10,86.0
20180101_1511_50400,318,21.200000000000003,1.2999999999999972,5817058,5817090,0.480971463539883,16,83.0
20180101_1511_50400,318,23.650000000000002,0.0,5817058,5817090,0.0,24,100.0
20180101_1511_50400,318,20.05,0.20000000000000284,5817058,5817090,0.0699875596813826,35,100.0
20180101_1511_50400,319,53.85,3.4000000000000057,5817090,5817090,3.193648162651734,10,86.0
20180101_1511_50400,319,21.200000000000003,1.2999999999999972,5817090,5817090,0.480971463539883,16,83.0
20180101_1511_50400,319,23.650000000000002,0.0,5817090,5817090,0.0,24,100.0
20180101_1511_50400,319,20.05,0.20000000000000284,5817090,5817090,0.0699875596813826,35,100.0
20180101_1511_50400,320,53.85,3.4000000000000057,5817105,5817090,3.193648162651734,10,86.0
20180101_1511_50400,320,21.200000000000003,1.2999999999999972,5817105,5817090,0.480971463539883,16,83.0
20180101_1511_50400,320,23.650000000000002,0.0,5817105,5817090,0.0,24,100.0
20180101_1511_50400,320,20.05,0.20000000000000284,5817105,5817090,0.0699875596813826,35,100.0
20180101_1511_50400,320,137.75,1.7999999999999972,5817105,5817136,4.32683198922865,22,100.0
20180101_1511_50400,321,53.550000000000004,3.5,5817152,5817136,3.2691492363952923,10,81.0
20180101_1511_50400,321,20.950000000000003,1.2999999999999972,5817152,5817136,0.47529963024342214,16,78.0
20180101_1511_50400,321,137.75,1.7999999999999972,5817152,5817136,4.32683198922865,22,100.0
20180101_1511_50400,321,23.400000000000002,0.0,5817152,5817136,0.0,24,100.0
20180101_1511_50400,321,19.8,0.20000000000000284,5817152,5817136,0.06911489684246261,35,100.0
20180101_1511_50400,323,53.2,3.5,5817261,5817246,3.2477822479221206,10,76.0
20180101_1511_50400,323,20.6,1.4000000000000057,5817261,5817246,0.5033028613609444,16,89.0
20180101_1511_50400,323,137.4,1.7999999999999972,5817261,5817246,4.315838223738777,22,100.0
20180101_1511_50400,323,23.05,-0.09999999999999432,5817261,5817246,-0.0402298181477077,24,100.0
20180101_1511_50400,323,19.400000000000002,0.20000000000000284,5817261,5817246,0.06771863630019065,35,100.0
20180101_1511_50400,324,53.2,3.5,5817261,5817246,3.2477822479221206,10,76.0
20180101_1511_50400,324,20.6,1.4000000000000057,5817261,5817246,0.5033028613609444,16,89.0
20180101_1511_50400,324,137.4,1.7999999999999972,5817261,5817246,4.315838223738777,22,100.0
20180101_1511_50400,324,23.05,-0.09999999999999432,5817261,5817246,-0.0402298181477077,24,100.0
20180101_1511_50400,324,19.400000000000002,0.20000000000000284,5817261,5817246,0.06771863630019065,35,100.0
20180101_1511_50400,325,52.6,3.5999999999999943,5817417,5817448,3.3027812709766615,10,68.0
20180101_1511_50400,325,19.950000000000003,1.5,5817417,5817448,0.5222301098358193,16,84.0
20180101_1511_50400,325,136.75,1.7000000000000028,5817417,5817448,4.056858809456659,22,100.0
20180101_1511_50400,325,22.450000000000003,-0.09999999999999432,5817417,5817448,-0.039182621146032014,24,100.0
20180101_1511_50400,325,18.75,0.09999999999999432,5817417,5817448,0.03272490630236526,35,100.0
20180101_1511_50400,326,52.6,3.5999999999999943,5817448,5817448,3.3027812709766615,10,68.0
20180101_1511_50400,326,19.950000000000003,1.5,5817448,5817448,0.5222301098358193,16,84.0
20180101_1511_50400,326,136.75,1.7000000000000028,5817448,5817448,4.056858809456659,22,100.0
20180101_1511_50400,326,22.450000000000003,-0.09999999999999432,5817448,5817448,-0.039182621146032014,24,100.0
20180101_1511_50400,326,18.75,0.09999999999999432,5817448,5817448,0.03272490630236526,35,100.0
20180101_1511_50400,327,52.6,3.5999999999999943,5817480,5817448,3.3027812709766615,10,68.0
20180101_1511_50400,327,19.950000000000003,1.5,5817480,5817448,0.5222301098358193,16,84.0
20180101_1511_50400,327,136.75,1.7000000000000028,5817480,5817448,4.056858809456659,22,100.0
20180101_1511_50400,327,22.450000000000003,-0.09999999999999432,5817480,5817448,-0.039182621146032014,24,100.0
20180101_1511_50400,327,18.75,0.09999999999999432,5817480,5817448,0.03272490630236526,35,100.0
20180101_1511_50400,328,52.35,3.700000000000003,5817511,5817480,3.378266279495469,10,64.0
20180101_1511_50400,328,19.650000000000002,1.5999999999999943,5817511,5817480,0.5486601915614255,16,79.0
20180101_1511_50400,328,136.5,1.5999999999999943,5817511,5817495,3.8113036207702073,22,100.0
20180101_1511_50400,328,22.25,-0.09999999999999432,5817511,5817495,-0.038833555478806785,24,100.0
20180101_1511_50400,329,18.5,0.09999999999999432,5817558,5817573,0.03228857421833373,35,100.0
20180101_1511_50400,329,52.0,3.700000000000003,5817558,5817573,3.3556799719916786,10,60.0
20180101_1511_50400,329,19.25,1.7000000000000028,5817558,5817573,0.5710751888997491,16,75.0
20180101_1511_50400,329,136.15,1.5999999999999943,5817558,5817573,3.8015310473836172,22,100.0
20180101_1511_50400,329,21.900000000000002,-0.09999999999999432,5817558,5817573,-0.038222690561162634,24,100.0
20180101_1511_50400,330,18.5,0.09999999999999432,5817589,5817573,0.03228857421833373,35,100.0
20180101_1511_50400,330,52.0,3.700000000000003,5817589,5817573,3.3556799719916786,10,60.0
20180101_1511_50400,330,19.25,1.7000000000000028,5817589,5817573,0.5710751888997491,16,75.0
20180101_1511_50400,330,136.15,1.5999999999999943,5817589,5817573,3.8015310473836172,22,100.0
20180101_1511_50400,330,21.900000000000002,-0.09999999999999432,5817589,5817573,-0.038222690561162634,24,100.0
20180101_1511_50400,331,18.150000000000002,0.09999999999999432,5817636,5817620,0.03167770930068958,35,100.0
20180101_1511_50400,331,19.1,0.09999999999999432,5817636,5817636,0.03333577122000942,16,88.0
20180101_1511_50400,331,135.9,1.5,5817636,5817636,3.5574472143703177,22,100.0
20180101_1511_50400,331,21.700000000000003,-0.20000000000000284,5817636,5817636,-0.0757471344182545,24,100.0
20180101_1511_50400,331,26.85,6.200000000000003,5817636,5817667,2.8997826514349754,28,55.0
20180101_1511_50400,332,19.1,0.09999999999999432,5817667,5817636,0.03333577122000942,16,88.0
20180101_1511_50400,332,135.9,1.5,5817667,5817636,3.5574472143703177,22,100.0
20180101_1511_50400,332,21.700000000000003,-0.20000000000000284,5817667,5817636,-0.0757471344182545,24,100.0
20180101_1511_50400,332,17.900000000000002,0.09999999999999432,5817667,5817636,0.031241377216658043,35,100.0
20180101_1511_50400,332,26.85,6.200000000000003,5817667,5817667,2.8997826514349754,28,55.0
20180101_1511_50400,332,20.6,8.900000000000006,5817667,5817682,3.1870339038420643,37,53.0
20180101_1511_50400,333,18.8,0.0,5817698,5817667,0.0,16,88.0
20180101_1511_50400,333,135.6,1.5,5817698,5817667,3.5495941300118843,22,100.0
20180101_1511_50400,333,21.400000000000002,-0.29999999999999716,5817698,5817667,-0.11204962408103486,24,100.0
20180101_1511_50400,333,26.85,6.200000000000003,5817698,5817667,2.8997826514349754,28,55.0
20180101_1511_50400,333,17.6,0.0,5817698,5817667,0.0,35,100.0
20180101_1511_50400,333,20.6,8.900000000000006,5817698,5817682,3.1870339038420643,37,53.0
20180101_1511_50400,334,38.650000000000006,4.099999999999994,5817776,5817776,2.763376176400677,5,55.0
20180101_1511_50400,334,18.6,0.0,5817776,5817776,0.0,16,83.0
20180101_1511_50400,334,135.35,1.5,5817776,5817776,3.543049893046523,22,100.0
20180101_1511_50400,334,21.150000000000002,-0.20000000000000284,5817776,5817776,-0.07382727617263053,24,100.0
20180101_1511_50400,334,26.6,6.400000000000006,5817776,5817776,2.9650735463200917,28,78.0
20180101_1511_50400,334,17.400000000000002,0.0,5817776,5817776,0.0,35,100.0
20180101_1511_50400,334,20.35,8.900000000000006,5817776,5817776,3.148356307921651,37,53.0
20180101_1511_50400,335,18.3,0.0,5817838,5817838,0.0,16,78.0
20180101_1511_50400,335,135.05,1.4000000000000057,5817838,5817838,3.2995656032425016,22,100.0
20180101_1511_50400,335,20.8,-0.5,5817838,5817838,-0.1815119352699966,24,100.0
20180101_1511_50400,335,26.3,7.0,5817838,5817838,3.205163677153478,28,89.0
20180101_1511_50400,335,17.05,0.20000000000000284,5817838,5817838,0.059515605614342805,35,100.0
20180101_1511_50400,335,20.0,10.700000000000003,5817838,5817838,3.7133322451070145,37,77.0
20180101_1511_50400,336,18.3,0.0,5817870,5817838,0.0,16,78.0
20180101_1511_50400,336,135.05,1.4000000000000057,5817870,5817838,3.2995656032425016,22,100.0
20180101_1511_50400,336,20.8,-0.5,5817870,5817838,-0.1815119352699966,24,100.0
20180101_1511_50400,336,26.3,7.0,5817870,5817838,3.205163677153478,28,89.0
20180101_1511_50400,336,17.05,0.20000000000000284,5817870,5817838,0.059515605614342805,35,100.0
20180101_1511_50400,336,20.0,10.700000000000003,5817870,5817838,3.7133322451070145,37,77.0
20180101_1511_50400,336,32.0,5.299999999999997,5817870,5817885,2.95585874801235,10,55.0
20180101_1511_50400,337,32.0,5.299999999999997,5817901,5817885,2.95585874801235,10,55.0
20180101_1511_50400,337,18.1,0.0,5817901,5817885,0.0,16,74.0
20180101_1511_50400,337,134.8,1.5,5817901,5817885,3.528652571722729,22,100.0
20180101_1511_50400,337,20.55,0.0,5817901,5817885,0.0,24,100.0
20180101_1511_50400,337,26.1,7.099999999999994,5817901,5817885,3.225998488179217,28,95.0
20180101_1511_50400,337,16.85,0.20000000000000284,5817901,5817885,0.058817475343206825,35,100.0
20180101_1511_50400,337,19.75,10.799999999999997,5817901,5817885,3.7007809006889842,37,77.0
20180101_1511_50400,338,17.650000000000002,-0.5,5817932,5817948,-0.15402334891901154,16,87.0
20180101_1511_50400,338,134.5,1.5,5817932,5817963,3.5207994873642954,22,100.0
20180101_1511_50400,338,20.200000000000003,0.7999999999999972,5817932,5817963,0.2820360380400299,24,100.0
20180101_1511_50400,338,16.5,0.29999999999999716,5817932,5817963,0.08639340174472314,35,100.0
20180101_1511_50400,339,17.650000000000002,-0.5,5817963,5817948,-0.15402334891901154,16,87.0
20180101_1511_50400,339,134.5,1.5,5817963,5817963,3.5207994873642954,22,100.0
20180101_1511_50400,339,20.200000000000003,0.7999999999999972,5817963,5817963,0.2820360380400299,24,100.0
20180101_1511_50400,339,16.5,0.29999999999999716,5817963,5817963,0.08639340174472314,35,100.0
20180101_1511_50400,340,134.5,1.5,5817994,5817963,3.5207994873642954,22,100.0
20180101_1511_50400,340,20.200000000000003,0.7999999999999972,5817994,5817963,0.2820360380400299,24,100.0
20180101_1511_50400,340,16.5,0.29999999999999716,5817994,5817963,0.08639340174472314,35,100.0
20180101_1511_50400,340,17.400000000000002,-0.5999999999999943,5817994,5818026,-0.18220904051463752,16,87.0
20180101_1511_50400,341,17.400000000000002,-0.5999999999999943,5818041,5818026,-0.18220904051463752,16,87.0
20180101_1511_50400,341,134.3,1.5999999999999943,5818041,5818026,3.749876016625926,22,100.0
20180101_1511_50400,341,19.950000000000003,0.9000000000000057,5818041,5818026,0.3133609750259021,24,100.0
20180101_1511_50400,341,16.25,0.29999999999999716,5818041,5818041,0.08508441080919703,35,100.0
20180101_1511_50400,342,17.400000000000002,-0.5999999999999943,5818057,5818026,-0.18220904051463752,16,87.0
20180101_1511_50400,342,134.3,1.5999999999999943,5818057,5818026,3.749876016625926,22,100.0
20180101_1511_50400,342,19.950000000000003,0.9000000000000057,5818057,5818026,0.3133609750259021,24,100.0
20180101_1511_50400,342,16.25,0.29999999999999716,5818057,5818041,0.08508441080919703,35,100.0
20180101_1511_50400,343,17.1,-0.5999999999999943,5818104,5818104,-0.17906750533335064,16,82.0
20180101_1511_50400,343,19.650000000000002,1.2000000000000028,5818104,5818104,0.41151854368924196,24,100.0
20180101_1511_50400,343,15.950000000000001,0.29999999999999716,5818104,5818104,0.0835136216865657,35,100.0
20180101_1511_50400,344,17.1,-0.5999999999999943,5818135,5818104,-0.17906750533335064,16,82.0
20180101_1511_50400,344,19.650000000000002,1.2000000000000028,5818135,5818104,0.41151854368924196,24,100.0
20180101_1511_50400,344,15.950000000000001,0.29999999999999716,5818135,5818104,0.0835136216865657,35,100.0
20180101_1511_50400,345,16.85,-0.7000000000000028,5818166,5818182,-0.20585646056255766,16,77.0
20180101_1511_50400,345,19.400000000000002,1.2000000000000028,5818166,5818182,0.40628293880769945,24,100.0
20180101_1511_50400,345,15.75,0.29999999999999716,5818166,5818197,0.0824664289381448,35,100.0
20180101_1511_50400,346,16.85,-0.7000000000000028,5818197,5818182,-0.20585646056255766,16,77.0
20180101_1511_50400,346,19.400000000000002,1.2000000000000028,5818197,5818182,0.40628293880769945,24,100.0
20180101_1511_50400,346,15.75,0.29999999999999716,5818197,5818197,0.0824664289381448,35,100.0
20180101_1511_50400,347,15.75,0.29999999999999716,5818228,5818197,0.0824664289381448,35,100.0
20180101_1511_50400,347,16.5,-0.7000000000000028,5818228,5818260,-0.20158051034315735,16,73.0
20180101_1511_50400,347,19.1,1.2000000000000028,5818228,5818260,0.40000021294984844,24,100.0
20180101_1511_50400,348,16.5,-0.7000000000000028,5818260,5818260,-0.20158051034315735,16,73.0
20180101_1511_50400,348,19.1,1.2000000000000028,5818260,5818260,0.40000021294984844,24,100.0
20180101_1511_50400,348,15.450000000000001,0.4000000000000057,5818260,5818260,0.10786046976363613,35,100.0
20180101_1511_50400,349,16.5,-0.7000000000000028,5818291,5818260,-0.20158051034315735,16,73.0
20180101_1511_50400,349,19.1,1.2000000000000028,5818291,5818260,0.40000021294984844,24,100.0
20180101_1511_50400,349,15.450000000000001,0.4000000000000057,5818291,5818260,0.10786046976363613,35,100.0
20180101_1511_50400,350,16.25,-0.7999999999999972,5818338,5818322,-0.22688542664111316,16,69.0
20180101_1511_50400,350,18.85,1.2999999999999972,5818338,5818322,0.42765623055315066,24,100.0
20180101_1511_50400,350,15.25,0.4000000000000057,5818338,5818338,0.1064642177278609,35,100.0
20180101_1511_50400,351,15.25,0.4000000000000057,5818369,5818338,0.1064642177278609,35,100.0
20180101_1511_50400,351,15.950000000000001,-0.9000000000000057,5818369,5818400,-0.2505317068502826,16,65.0
20180101_1511_50400,352,15.950000000000001,-0.9000000000000057,5818400,5818400,-0.2505317068502826,16,65.0
20180101_1511_50400,352,18.55,1.2999999999999972,5818400,5818416,0.4208500305973976,24,100.0
20180101_1511_50400,352,14.950000000000001,0.4000000000000057,5818400,5818416,0.10436983967419806,35,100.0
20180101_1511_50400,353,15.950000000000001,-0.9000000000000057,5818431,5818400,-0.2505317068502826,16,65.0
20180101_1511_50400,353,18.55,1.2999999999999972,5818431,5818416,0.4208500305973976,24,100.0
20180101_1511_50400,353,14.950000000000001,0.4000000000000057,5818431,5818416,0.10436983967419806,35,100.0
20180101_1511_50400,354,15.700000000000001,-0.9000000000000057,5818462,5818478,-0.24660487758930638,16,61.0
20180101_1511_50400,354,18.35,1.4000000000000057,5818462,5818478,0.448330461455016,24,100.0
20180101_1511_50400,354,14.75,0.5,5818462,5818478,0.12871639640540625,35,100.0
20180101_1511_50400,355,15.700000000000001,-0.9000000000000057,5818494,5818478,-0.24660487758930638,16,61.0
20180101_1511_50400,355,18.35,1.4000000000000057,5818494,5818478,0.448330461455016,24,100.0
20180101_1511_50400,355,14.75,0.5,5818494,5818478,0.12871639640540625,35,100.0
20180101_1511_50400,356,18.05,1.5999999999999943,5818525,5818556,0.5039855703655842,24,100.0
20180101_1511_50400,356,14.5,0.5,5818525,5818556,0.12653476256802648,35,100.0
20180101_1511_50400,357,18.05,1.5999999999999943,5818556,5818556,0.5039855703655842,24,100.0
20180101_1511_50400,357,14.5,0.5,5818556,5818556,0.12653476256802648,35,100.0
20180101_1511_50400,358,132.3,1.7999999999999972,5818603,5818634,4.155643355172055,22,54.0
20180101_1511_50400,358,17.85,1.2999999999999972,5818603,5818634,0.4049688973673071,24,100.0
20180101_1511_50400,358,14.3,0.29999999999999716,5818603,5818634,0.07487428151209338,35,100.0
20180101_1511_50400,359,132.3,1.7999999999999972,5818634,5818634,4.155643355172055,22,54.0
20180101_1511_50400,359,17.85,1.2999999999999972,5818634,5818634,0.4049688973673071,24,100.0
20180101_1511_50400,359,14.3,0.29999999999999716,5818634,5818634,0.07487428151209338,35,100.0
20180101_1511_50400,360,132.3,1.7999999999999972,5818665,5818634,4.155643355172055,22,54.0
20180101_1511_50400,360,17.85,1.2999999999999972,5818665,5818634,0.4049688973673071,24,100.0
20180101_1511_50400,360,14.3,0.29999999999999716,5818665,5818634,0.07487428151209338,35,100.0
20180101_1511_50400,361,17.55,1.2000000000000028,5818696,5818712,0.3675394626842848,24,100.0
20180101_1511_50400,361,14.05,0.29999999999999716,5818696,5818712,0.07356529057656727,35,100.0
20180101_1511_50400,362,17.55,1.2000000000000028,5818728,5818712,0.3675394626842848,24,100.0
20180101_1511_50400,362,14.05,0.29999999999999716,5818728,5818712,0.07356529057656727,35,100.0
20180101_1511_50400,363,17.35,1.0999999999999943,5818774,5818774,0.3330756199536544,24,100.0
20180101_1511_50400,363,13.850000000000001,0.5,5818774,5818790,0.12086251459083909,35,100.0
20180101_1511_50400,364,17.35,1.0999999999999943,5818790,5818774,0.3330756199536544,24,100.0
20180101_1511_50400,364,13.850000000000001,0.5,5818790,5818790,0.12086251459083909,35,100.0
20180101_1511_50400,366,17.1,1.0,5818899,5818884,0.29843614498729315,24,100.0
20180101_1511_50400,366,13.600000000000001,0.4000000000000057,5818899,5818884,0.0949451384327153,35,100.0
20180101_1511_50400,369,16.900000000000002,0.9000000000000057,5819008,5819008,0.2654536580419922,24,100.0
20180101_1511_50400,369,13.4,0.4000000000000057,5819008,5819008,0.09354888639694008,35,100.0
20180101_1511_50400,370,16.900000000000002,0.9000000000000057,5819024,5819008,0.2654536580419922,24,100.0
20180101_1511_50400,370,13.4,0.4000000000000057,5819024,5819008,0.09354888639694008,35,100.0
20180101_1511_50400,371,16.650000000000002,0.9000000000000057,5819055,5819024,0.261526828781016,24,100.0
20180101_1511_50400,371,13.15,0.5,5819055,5819024,0.11475393984617574,35,100.0
20180101_1511_50400,372,16.45,0.9000000000000057,5819102,5819086,0.258385365372235,24,100.0
20180101_1511_50400,372,12.950000000000001,0.5999999999999943,5819102,5819086,0.13560960199221583,35,100.0
20180101_1511_50400,373,16.25,0.7999999999999972,5819180,5819180,0.22688542664111316,24,100.0
